Rettighetsnummer;Rettighetsnavn;Rettighetstype;Rettighetshaver;Organisasjonsnummer;Status;Mottatt;Godkjent;Mineral;Kommunenummer;Kommunenavn;Fylkesnummer;Fylkesnavn;Areal_m2;Årsavgift_nok;Årsavgift_arealgrunnlag;Årsavgift_kalenderår;Årsavgift_sats;Geometri
0649/2025;Moskodal 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-26;2025-05-20;Gull,Kobber,Kobolt,Sink,Sølv;5544;Nordreisa - Ráisa - Raisi;55;Troms - Romsa - Tromssa;9013757,67;9020;902;2;10;POLYGON ((21.4422875251592 69.7123711545594,21.5198101219675 69.7121592988514,21.5191513204333 69.6852578490141,21.4417269664227 69.685469400128,21.4422875251592 69.7123711545594))
0650/2025;Moskodal 4;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-26;2025-05-20;Gull,Kobber,Kobolt,Sink,Sølv;5544;Nordreisa - Ráisa - Raisi;55;Troms - Romsa - Tromssa;9013239,69;9020;902;2;10;POLYGON ((21.3023594870916 69.6857642804408,21.379786378841 69.6856140950778,21.3793057223088 69.6587120477311,21.3019768177109 69.6588620173963,21.3023594870916 69.6857642804408))
0651/2025;Moskodal 5;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-26;2025-05-20;Gull,Kobber,Kobolt,Sink,Sølv;5544;Nordreisa - Ráisa - Raisi;55;Troms - Romsa - Tromssa;9013616,65;9020;902;2;10;POLYGON ((21.3797863788411 69.6856140950778,21.4959241892332 69.685324893902,21.4955055823464 69.6673904820876,21.3794657966297 69.6676794062494,21.3797863788411 69.6856140950778))
0652/2025;Moskodal 6;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-26;2025-05-20;Gull,Kobber,Kobolt,Sink,Sølv;5544;Nordreisa - Ráisa - Raisi;55;Troms - Romsa - Tromssa;6259746,49;6260;626;2;10;POLYGON ((21.5198101219675 69.7121592988514,21.584410930773 69.711956673595,21.583793570475 69.689539047508,21.5192609967605 69.6897414299485,21.5198101219675 69.7121592988514))
0653/2025;Moskodal 7;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-26;2025-05-20;Gull,Kobber,Kobolt,Sink,Sølv;5544;Nordreisa - Ráisa - Raisi;55;Troms - Romsa - Tromssa;9014073,64;9020;902;2;10;POLYGON ((21.538977791614 69.7443856948527,21.6036767474556 69.7441759744724,21.6027573125443 69.7118948055069,21.5381568846911 69.7121041636819,21.538977791614 69.7443856948527))
0654/2025;Ravnåsen 1;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-27;2025-05-20;Bly,Gull,Kobber,Sink,Sølv;1824;Vefsn;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;8000000;8000;800;2;10;POLYGON ((13.2582032539918 65.7254443913681,13.3017817224961 65.7259353631943,13.3041337660848 65.6900633279012,13.2606155807426 65.6895731720647,13.2582032539918 65.7254443913681))
0655/2025;Ravnåsen 2;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-27;2025-05-20;Bly,Gull,Kobber,Sink,Sølv;1824;Vefsn;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;4000000;4000;400;2;10;POLYGON ((13.3017817224961 65.7259353631943,13.3453619905764 65.7264139007885,13.3465087416564 65.7084775119011,13.3029586420963 65.7079993722593,13.3017817224961 65.7259353631943))
0656/2025;Gjerdalen 7;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2025-04-28;2025-05-23;Kobber,Molybden,REE,Uran,Zirkonium;1875;Hábmer - Hamarøy;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;3750000;3750;375;2;10;POLYGON ((16.4085422633474 67.8246063824738,16.4797419878328 67.8239783859685,16.4790327151487 67.8127702162212,16.4078670900672 67.8133978625769,16.4085422633474 67.8246063824738))
0659/2025;Gråhøgda 1;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-29;2025-05-28;Bly,Kobber,Sink,Sølv;3430;Os;34;Innlandet - Sisdajve;10002654,67;10000;1000;2;10;POLYGON ((11.616797316146 62.3031864025385,11.7131108103239 62.3013387598273,11.7114955809438 62.2834064806769,11.6152392638891 62.2852527254558,11.616797316146 62.3031864025385))
0660/2025;Gråhøgda 2;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-29;2025-05-28;Bly,Kobber,Sink,Sølv;3430;Os;34;Innlandet - Sisdajve;10002670,39;10000;1000;2;10;POLYGON ((11.6152392638891 62.2852527254558,11.7114955809438 62.2834064806769,11.7098825373143 62.2654741309552,11.6136833202992 62.2673189794618,11.6152392638891 62.2852527254558))
0661/2025;Skotterud 4;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-30;2025-05-28;Bly,Jern,Niob,Tinn,Titan,Vanadium,Wolfram;3416;Eidskog;34;Innlandet - Sisdajve;10000000;10000;1000;2;10;POLYGON ((12.015194241183 59.9398684886643,12.086684531813 59.9414678436276,12.0886511644381 59.9190484543612,12.0172089608303 59.917450534615,12.015194241183 59.9398684886643))
0662/2025;Skotterud 5;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-30;2025-05-28;Bly,Jern,Niob,Tinn,Titan,Vanadium,Wolfram;3416;Eidskog;34;Innlandet - Sisdajve;10000000;10000;1000;2;10;POLYGON ((12.0421235172574 59.9180122012872,12.1135685067581 59.9195966319548,12.1155152953063 59.8971766350717,12.0441183236385 59.8955936256393,12.0421235172574 59.9180122012872))
0663/2025;Fen 1;UNDERSOEKELSESRETT;Legacy in Stone AS;932969408;Godkjent;2025-04-30;2025-05-28;Jern,Niob,REE,Thorium;4018,4003;Nome,Skien;40;Telemark;10025960,09;10000;1000;2;10;POLYGON ((9.26409488657407 59.3014568568607,9.29921336459794 59.3013809398253,9.29881972924669 59.2564802659062,9.2637474505549 59.2565560482952,9.26409488657407 59.3014568568607))
0664/2025;Fen 2;UNDERSOEKELSESRETT;Legacy in Stone AS;932969408;Godkjent;2025-04-30;2025-05-28;Jern,Niob,REE,Thorium;4018,4003;Nome,Skien;40;Telemark;10025625,26;10000;1000;2;10;POLYGON ((9.29921336459794 59.3013809398253,9.33433164704652 59.3012955571452,9.33389181321075 59.2563950346601,9.29881972924669 59.2564802659062,9.29921336459794 59.3013809398253))
0665/2025;Fossbekken 1;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-30;2025-05-28;Bly,Sølv,Wolfram;3424;Rendalen;34;Innlandet - Sisdajve;8006564,55;8010;801;2;10;POLYGON ((10.9492450911947 61.9387721875087,11.0254139433637 61.9376733820796,11.0242262774514 61.9197312475765,10.9481020190768 61.9208292284244,10.9492450911947 61.9387721875087))
0666/2025;Fossbekken 2;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-04-30;2025-05-28;Bly,Sølv,Wolfram;3424;Rendalen;34;Innlandet - Sisdajve;8006579,84;8010;801;2;10;POLYGON ((10.9481020190768 61.9208292284244,11.0242262774515 61.9197312475765,11.0230402010509 61.9017890528339,10.9469604769118 61.9028862100657,10.9481020190768 61.9208292284244))
0688/2025;Bindal 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-06;Gull;1811;Bindal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;8125000;8130;813;2;10;POLYGON ((12.8117822631209 65.1872541357799,12.8384576262604 65.1876404766045,12.8431983955878 65.1293599808613,12.8165814250174 65.128974665426,12.8117822631209 65.1872541357799))
0689/2025;Bindal 2;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-06;Gull;1811;Bindal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;8125000;8130;813;2;10;POLYGON ((12.7851077655703 65.1868630600033,12.8117822631209 65.1872541357799,12.8165814250174 65.128974665426,12.789965313994 65.1285846275753,12.7851077655703 65.1868630600033))
0690/2025;Gullverket 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-06;Gull;3240,3414;Eidsvoll,Nord-Odal;32,34;Akershus,Innlandet - Sisdajve;9755544,16;9760;976;2;10;POLYGON ((11.3509319589639 60.4401913669719,11.3781639058871 60.4397080364698,11.373909904769 60.3813966670379,11.3467265599458 60.3818788589656,11.3509319589639 60.4401913669719))
0691/2025;Gullverket 2;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-06;Gull;3240;Eidsvoll;32;Akershus;9755780,63;9760;976;2;10;POLYGON ((11.3236990783812 60.4406691363143,11.3509319589639 60.4401913669719,11.3467265599458 60.3818788589656,11.3195422869194 60.3823555028007,11.3236990783812 60.4406691363143))
0698/2025;Blika 3;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-10;Arsen,Gull,Kobber;4024,4022;Hjartdal,Seljord;40;Telemark;10032339,71;10000;1000;2;10;POLYGON ((8.50969116119547 59.6213937761031,8.58059387536545 59.621639776426,8.58087350876766 59.599190882541,8.51001806375252 59.5989451018638,8.50969116119547 59.6213937761031))
0699/2025;Blika 4;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-10;Arsen,Gull,Kobber;4024;Hjartdal;40;Telemark;10031676,68;10000;1000;2;10;POLYGON ((8.58059387536544 59.621639776426,8.65149771013502 59.6218474312706,8.65173007192415 59.599398351975,8.58087350876763 59.599190882541,8.58059387536544 59.621639776426))
0700/2025;Blika 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-10;Arsen,Gull,Kobber;4024,4022;Hjartdal,Seljord;40;Telemark;10031716,83;10000;1000;2;10;POLYGON ((8.58087350876763 59.599190882541,8.65173007192413 59.599398351975,8.65196207076952 59.5769491946403,8.58115270539511 59.5767419103701,8.58087350876763 59.599190882541))
0701/2025;Blika 7;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-10;Arsen,Gull,Kobber;4024,4022;Hjartdal,Seljord;40;Telemark;10032537,03;10000;1000;2;10;POLYGON ((8.49568128030499 59.6572603435192,8.54004254884568 59.6574233736442,8.54053369200927 59.6215054983437,8.49621978781813 59.6213427011908,8.49568128030499 59.6572603435192))
0702/2025;Blika 5;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-10;Arsen,Gull,Kobber;4024;Hjartdal;40;Telemark;9027990,45;9030;903;2;10;POLYGON ((8.65149771013502 59.6218474312706,8.70467620765683 59.6219780075065,8.70491245878643 59.595038963099,8.65177650070323 59.5949085267523,8.65149771013502 59.6218474312706))
0703/2025;Blika 6;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-01;2025-06-10;Arsen,Gull,Kobber;4024;Hjartdal;40;Telemark;9028141,33;9030;903;2;10;POLYGON ((8.62815607019214 59.6487228738241,8.68137696933498 59.6488629472382,8.68163213287865 59.6219240728097,8.62845385251946 59.6217841495381,8.62815607019214 59.6487228738241))
0724/2025;Orkheia 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-07;2025-06-24;Jern,Titan,Vanadium;4646,4637;Fjaler,Hyllestad;46;Vestland;10057072,21;10000;1000;2;10;POLYGON ((5.18947571431552 61.2673377898593,5.26390059000985 61.2694100528312,5.26656212935695 61.2470138311322,5.19218996315791 61.2449434791804,5.18947571431552 61.2673377898593))
0725/2025;Orkheia 2;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-07;2025-06-24;Jern,Titan,Vanadium;4646,4637;Fjaler,Hyllestad;46;Vestland;10057700,78;10000;1000;2;10;POLYGON ((5.11506222914013 61.2652247591101,5.18947571431553 61.2673377898593,5.19218996315791 61.2449434791804,5.11782916111545 61.2428323967877,5.11506222914013 61.2652247591101))
0726/2025;Killingdal 1;UNDERSOEKELSESRETT;NORVEGEN COMPANY AS (tidl. NORVE'GE MINERALS AS);928468925;Godkjent;2025-05-07;2025-06-24;Sink;5026;Holtålen;50;Trøndelag - Trööndelage;10004302,39;10000;1000;2;10;POLYGON ((11.3889607490603 62.8008506394601,11.4869135760009 62.7991527677744,11.485401190617 62.7812185611333,11.3875077916058 62.7829151321567,11.3889607490603 62.8008506394601))
0727/2025;Lavangen 3;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2025-05-07;2025-06-24;Molybden,REE,Thorium,Uran,Zirkonium;5518;Loabák - Lavangen;55;Troms - Romsa - Tromssa;10000000;10000;1000;2;10;POLYGON ((17.8296498619161 68.7830301966798,17.8914706393498 68.7819871055279,17.886821629501 68.7461587159806,17.8250999235032 68.7471998827533,17.8296498619161 68.7830301966798))
0728/2025;Liakollen 1;UNDERSOEKELSESRETT;KJELL NILSEN GEOCONSULTING;983396143;Godkjent;2025-05-07;2025-06-24;Jern,REE,Thorium;4003;Skien;40;Telemark;1002379,79;1010;101;2;10;POLYGON ((9.51743457520828 59.1595235832052,9.53492051231271 59.1594527739414,9.53478038508514 59.1504727358429,9.51729902807245 59.1505435200311,9.51743457520828 59.1595235832052))
0732/2025;Glitre 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Mangan,Molybden,REE;3301,3312,3316,3314;Drammen,Lier,Modum,Øvre Eiker;33;Buskerud;9016077,09;9020;902;2;10;POLYGON ((10.0376725044281 59.8696083142017,10.0912371815897 59.8691754936918,10.0903555902275 59.8422419965873,10.0368341676362 59.8426743512066,10.0376725044281 59.8696083142017))
0733/2025;Nordli 2;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Molybden;3242;Hurdal;32;Akershus;10008401,19;10000;1000;2;10;POLYGON ((11.0380608901225 60.4896862401139,11.0744329765851 60.4891255159617,11.0715712977154 60.4442617771347,11.0352493012638 60.4448214835365,11.0380608901225 60.4896862401139))
0734/2025;Ramnes 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Molybden;3905;Tønsberg;39;Vestfold;10017012,3;10000;1000;2;10;POLYGON ((10.1872368213154 59.3921429746123,10.2312426168157 59.3917352042434,10.2299418242445 59.3558229908058,10.1859824932521 59.3562301815653,10.1872368213154 59.3921429746123))
0735/2025;Ramnes 2;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Molybden;3907,3905;Sandefjord,Tønsberg;39;Vestfold;10017429,59;10000;1000;2;10;POLYGON ((10.1432298061598 59.3925359091668,10.1872368213154 59.3921429746123,10.1859824932521 59.3562301815653,10.1420219468474 59.356622557585,10.1432298061598 59.3925359091668))
0736/2025;Knaben 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Molybden;4226,4227;Hægebostad,Kvinesdal;42;Agder;9797545,58;9800;980;2;10;POLYGON ((7.06296543063036 58.6607506574312,7.08880573647107 58.6611369884299,7.09199082882007 58.6027918755732,7.06619352198144 58.6024064240049,7.06296543063036 58.6607506574312))
0737/2025;Knaben 2;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Molybden;4227;Kvinesdal;42;Agder;9797795,14;9800;980;2;10;POLYGON ((7.03712580663193 58.6603591417678,7.06296543063036 58.6607506574312,7.06619352198144 58.6024064240049,7.04039689323072 58.6020157995546,7.03712580663193 58.6603591417678))
0738/2025;Knaben 3;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-05-08;2025-06-24;Molybden;4227;Kvinesdal;42;Agder;9043750,7;9050;905;2;10;POLYGON ((7.06256227567249 58.7146452496765,7.08844249199583 58.7150318754894,7.09138980420748 58.6611753363625,7.0655494306811 58.6607895238456,7.06256227567249 58.7146452496765))
0745/2025;Grønfjellet 6;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-08;2025-06-26;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5026;Holtålen;50;Trøndelag - Trööndelage;10003334,01;10000;1000;2;10;POLYGON ((11.5151755082113 62.8165215139792,11.6131708423972 62.8147355377231,11.6115806651724 62.7968031305213,11.5136448073482 62.7985877382178,11.5151755082113 62.8165215139792))
0746/2025;Grønfjellet 7;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-08;2025-06-26;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5026;Holtålen;50;Trøndelag - Trööndelage;10002586,23;10000;1000;2;10;POLYGON ((11.6131708423972 62.8147355377231,11.7111524738846 62.8128813892977,11.7095028472006 62.7949504027188,11.6115806651724 62.7968031305213,11.6131708423972 62.8147355377231))
0747/2025;Grønfjellet 8;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-08;2025-06-26;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5026;Holtålen;50;Trøndelag - Trööndelage;6000000;6000;600;2;10;POLYGON ((11.6833934979209 62.831376139069,11.742213969696 62.8302423331532,11.7405442150055 62.812311853942,11.6817594535924 62.8134447908166,11.6833934979209 62.831376139069))
0749/2025;Grønfjellet 11;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-08;2025-06-26;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5033;Tydal;50;Trøndelag - Trööndelage;10002479,68;10000;1000;2;10;POLYGON ((11.6499495105982 62.9310708018611,11.6991348666986 62.9301384619217,11.6958359280521 62.8942766644043,11.6467105144787 62.895207572332,11.6499495105982 62.9310708018611))
0750/2025;Grønfjellet 12;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-08;2025-06-26;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5033;Tydal;50;Trøndelag - Trööndelage;10002597,67;10000;1000;2;10;POLYGON ((11.6334983040482 62.9673024611916,11.6827451832274 62.9663755467717,11.6794611489428 62.9305134529888,11.630274383258 62.931438942406,11.6334983040482 62.9673024611916))
0756/2025;Glomsrudkollen 1;UNDERSOEKELSESRETT;United Minerals AS;935249562;Godkjent;2025-05-16;2025-06-30;Arsen,Bly,Jern,Kobber,Sink,Tinn;3316;Modum;33;Buskerud;8014862,91;8020;802;2;10;POLYGON ((9.96437508705647 59.9133143783664,10.0001328038452 59.9130479954549,9.9990539148878 59.8771358388957,9.96333475676429 59.8774018392508,9.96437508705647 59.9133143783664))
0757/2025;Hynnekleiv 1;UNDERSOEKELSESRETT;United Minerals AS;935249562;Godkjent;2025-05-16;2025-06-30;REE;4216,4214;Birkenes,Froland;42;Agder;10035815,54;10000;1000;2;10;POLYGON ((8.36504180891505 58.5398445132461,8.45092331491788 58.5402403030904,8.45120397319622 58.5222785216648,8.36536635847307 58.5218830088987,8.36504180891505 58.5398445132461))
0758/2025;Hynnekleiv 2;UNDERSOEKELSESRETT;United Minerals AS;935249562;Godkjent;2025-05-16;2025-06-30;REE;4216,4214;Birkenes,Froland;42;Agder;10035709,02;10000;1000;2;10;POLYGON ((8.38010395467562 58.5623718662254,8.44885326135016 58.5626850979482,8.44920566279353 58.5402329499349,8.38050030772922 58.5399199923904,8.38010395467562 58.5623718662254))
0759/2025;Hynnekleiv 3;UNDERSOEKELSESRETT;United Minerals AS;935249562;Godkjent;2025-05-16;2025-06-30;REE;4216,4214;Birkenes,Froland;42;Agder;10035543,08;10000;1000;2;10;POLYGON ((8.4068442273494 58.6074053051411,8.44126304405714 58.6075594326892,8.44197826613632 58.5626554297035,8.40760350180088 58.5625015720229,8.4068442273494 58.6074053051411))
0760/2025;Kvasstinden 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-16;2025-07-01;Jern,Titan,Vanadium;1539;Rauma;15;Møre og Romsdal;10033259,67;10000;1000;2;10;POLYGON ((7.63315407313184 62.6703198586663,7.73074230706022 62.671236946162,7.73151015457855 62.6532899113895,7.63398091426286 62.6523735246223,7.63315407313184 62.6703198586663))
0761/2025;Horja 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-16;2025-07-01;Jern,Niob,Thorium,Uran,Vanadium;1506;Molde;15;Møre og Romsdal;10033483,41;10000;1000;2;10;POLYGON ((7.59003649558608 62.7516755948289,7.6683200581339 62.7524391823843,7.66933039220149 62.7300061970134,7.59110617613835 62.7292433401105,7.59003649558608 62.7516755948289))
0762/2025;Nordisætervola 1;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-19;2025-07-01;Bly,Gull,Kobber,Sink,Sølv;3428,3424;Alvdal,Rendalen;34;Innlandet - Sisdajve;10009720,75;10000;1000;2;10;POLYGON ((10.7583970966142 61.9890634544326,10.8346999377433 61.9880696388948,10.8333524707657 61.9656396117832,10.7571055972336 61.9666324940089,10.7583970966142 61.9890634544326))
0763/2025;Nordisætervola 2;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-19;2025-07-01;Bly,Gull,Kobber,Sink,Sølv;3428;Alvdal;34;Innlandet - Sisdajve;10010335,92;10000;1000;2;10;POLYGON ((10.6820887030449 61.9900150806056,10.7583970966142 61.9890634544325,10.7571055972336 61.9666324940089,10.6808531844868 61.9675832264337,10.6820887030449 61.9900150806056))
0764/2025;Nordisætervola 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-19;2025-07-01;Bly,Gull,Kobber,Sink,Sølv;3428;Alvdal;34;Innlandet - Sisdajve;10010310,49;10000;1000;2;10;POLYGON ((10.683326296662 62.0124468470536,10.7596907649217 62.0114943258189,10.7583970966142 61.9890634544325,10.6820887030449 61.9900150806056,10.683326296662 62.0124468470536))
0765/2025;Nordisætervola 4;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-19;2025-07-01;Bly,Gull,Kobber,Sink,Sølv;3428,3424;Alvdal,Rendalen;34;Innlandet - Sisdajve;10009745,75;10000;1000;2;10;POLYGON ((10.7571055972336 61.9666324940089,10.8333524707657 61.9656396117832,10.8320072611515 61.9432094942642,10.7558162616136 61.944201444546,10.7571055972336 61.9666324940089))
0769/2025;Metall AS - Røros 1;UNDERSOEKELSESRETT;METALL AS;935457084;Godkjent;2025-05-23;2025-07-03;Kobber;5026;Holtålen;50;Trøndelag - Trööndelage;10002864,69;10000;1000;2;10;POLYGON ((11.5749877612666 62.8775416180755,11.6731817722276 62.8757129591913,11.6715508413727 62.8577815751983,11.573416575046 62.8596088307329,11.5749877612666 62.8775416180755))
0770/2025;Metall AS - Røros 2;UNDERSOEKELSESRETT;METALL AS;935457084;Godkjent;2025-05-23;2025-07-03;Kobber;5026;Holtålen;50;Trøndelag - Trööndelage;10002880,38;10000;1000;2;10;POLYGON ((11.5734165750459 62.8596088307329,11.6715508413727 62.8577815751983,11.6699221591235 62.8398501214146,11.5718475553598 62.8416759753076,11.5734165750459 62.8596088307329))
0772/2025;Gråhøgda 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2025-05-29;2025-07-04;Bly,Kobber,Sink,Sølv;3430;Os;34;Innlandet - Sisdajve;5600000;5600;560;2;10;POLYGON ((11.57892127337 62.3115288069111,11.6174601278818 62.3108081944257,11.6152781894792 62.2857010682229,11.5767713739335 62.2864209173797,11.57892127337 62.3115288069111))
0774/2025;Storenuten 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-06-03;2025-07-07;Jern,REE,Titan;4618;Ullensvang;46;Vestland;9042811,65;9050;905;2;10;POLYGON ((6.71560046359745 60.1628019367915,6.76960999426436 60.1637223155229,6.7714330236894 60.1368055438943,6.7174675458172 60.135886161161,6.71560046359745 60.1628019367915))
0775/2025;Ågskardet 1;UNDERSOEKELSESRETT;REE Mining AS;992760974;Godkjent;2025-06-03;2025-07-07;REE;1837,1836;Meløy,Rødøy;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;9000000;9000;900;2;10;POLYGON ((13.3969910339887 66.7345768427349,13.4650286615285 66.7352537995022,13.4667016584695 66.7083511627901,13.3987381109025 66.7076750779092,13.3969910339887 66.7345768427349))
